id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
11258,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Sports,Puma Women Black Essential Racerback Tank Top,data/fashion-dataset/images\11258.jpg
44814,Women,Apparel,Topwear,Tops,Maroon,Summer,2012.0,Casual,Spykar Women Maroon Top,data/fashion-dataset/images\44814.jpg
58172,Women,Accessories,Bags,Handbags,Grey,Fall,2012.0,Casual,Rocky S Women Stone Grey Handbag,data/fashion-dataset/images\58172.jpg
54388,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Brown Handbag,data/fashion-dataset/images\54388.jpg
44278,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Murcia Women Black Handpainted Print Handbag,data/fashion-dataset/images\44278.jpg
17129,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Classic Black  Handbag,data/fashion-dataset/images\17129.jpg
57846,Unisex,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Lino Perros Unisex Beige Sling Bag,data/fashion-dataset/images\57846.jpg
36505,Women,Accessories,Bags,Handbags,White,Summer,2012.0,Casual,United Colors of Benetton Women White Handbag,data/fashion-dataset/images\36505.jpg
20420,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Baggit Women Bijli Taj Purple Handbag,data/fashion-dataset/images\20420.jpg
33393,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Faltu Taj Brown Handbag,data/fashion-dataset/images\33393.jpg
57261,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Murcia Women Brown Handbag,data/fashion-dataset/images\57261.jpg
15660,Unisex,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,Belkin Unisex Dash Laptop 16,data/fashion-dataset/images\15660.jpg
52622,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Mod-acc Women Purple Handbag,data/fashion-dataset/images\52622.jpg
16761,Women,Accessories,Bags,Handbags,Olive,Winter,2015.0,Casual,Spice Art Women Leatherette  Olive Handbags,data/fashion-dataset/images\16761.jpg
25261,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Lino Perros Women Canvas Beige Handbag,data/fashion-dataset/images\25261.jpg
47351,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Baggit Women Black Bag,data/fashion-dataset/images\47351.jpg
29741,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Kiara Women Leatherette Green Handbag,data/fashion-dataset/images\29741.jpg
38444,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Green Handbag,data/fashion-dataset/images\38444.jpg
42933,Unisex,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,French Connection Unisex Blue Bag,data/fashion-dataset/images\42933.jpg
47391,Women,Accessories,Bags,Handbags,Beige,Fall,2012.0,Casual,Baggit Women Beige Handbag,data/fashion-dataset/images\47391.jpg
49559,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Rocia Women Purple Handbag,data/fashion-dataset/images\49559.jpg
42936,Men,Accessories,Bags,Handbags,Khaki,Summer,2012.0,Casual,French Connection Men Khaki Handbag,data/fashion-dataset/images\42936.jpg
29729,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Kiara Women Leatherette Green Handbag,data/fashion-dataset/images\29729.jpg
20399,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Baggit Women Possible Taj Brown Handbag,data/fashion-dataset/images\20399.jpg
53914,Women,Accessories,Bags,Handbags,White,Summer,2012.0,Casual,Kiara Women White Handbag,data/fashion-dataset/images\53914.jpg
2661,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Murcia Women Jute Sling Pink Bag,data/fashion-dataset/images\2661.jpg
1598,Women,Accessories,Bags,Handbags,Blue,Summer,2011.0,Travel,Geonaute Women Blue Outdoor Bag,data/fashion-dataset/images\1598.jpg
20830,Unisex,Accessories,Bags,Handbags,Navy Blue,Summer,2011.0,Sports,Nike Unisex Solid Navy Blue Bag,data/fashion-dataset/images\20830.jpg
46972,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Bulchee Women Purple Handbag,data/fashion-dataset/images\46972.jpg
8240,Women,Accessories,Bags,Handbags,Mustard,Winter,2016.0,Casual,Fastrack Women Mustard Sling Bag,data/fashion-dataset/images\8240.jpg
25150,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Leatherette Black Handbag,data/fashion-dataset/images\25150.jpg
10202,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Asjke Green Green Handbags,data/fashion-dataset/images\10202.jpg
21934,Women,Accessories,Bags,Handbags,Mustard,Winter,2015.0,Casual,Murcia Women Casual Mustard Handbag,data/fashion-dataset/images\21934.jpg
43571,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Puma Purple Kenobi II Tote Bag,data/fashion-dataset/images\43571.jpg
14812,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags,data/fashion-dataset/images\14812.jpg
47889,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Murcia Women Brown Handbag,data/fashion-dataset/images\47889.jpg
21484,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Kiara Women Grey Shiny Handbag,data/fashion-dataset/images\21484.jpg
21522,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Kiara Women Classic Black Handbag,data/fashion-dataset/images\21522.jpg
47361,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Baggit Women Black Voodoo Gang Handbag,data/fashion-dataset/images\47361.jpg
2673,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Sleek Black Leatherette Hand Bag,data/fashion-dataset/images\2673.jpg
20487,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Baggit Women Golmaal Taj Black Handbag,data/fashion-dataset/images\20487.jpg
49546,Women,Accessories,Bags,Handbags,Maroon,Summer,2012.0,Casual,Rocia Women Maroon Handbag,data/fashion-dataset/images\49546.jpg
50237,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Stoln Women Pink Handbag,data/fashion-dataset/images\50237.jpg
43334,Women,Accessories,Bags,Handbags,Maroon,Spring,2013.0,Casual,Murcia Women Maroon Handbag,data/fashion-dataset/images\43334.jpg
47139,Women,Accessories,Bags,Handbags,Pink,Summer,2015.0,Casual,Be For Bag Women Combo pack Tote Bags,data/fashion-dataset/images\47139.jpg
58267,Women,Accessories,Bags,Handbags,Bronze,Fall,2012.0,Casual,Baggit Women Bronze Handbag,data/fashion-dataset/images\58267.jpg
25171,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Black & Brown Handbag,data/fashion-dataset/images\25171.jpg
4604,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Wildcraft Pink & Grey Printed Tote Bag,data/fashion-dataset/images\4604.jpg
38422,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Brown Peepli Parinacrush Handbag,data/fashion-dataset/images\38422.jpg
21524,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Kiara Women Women Handbag,data/fashion-dataset/images\21524.jpg
20393,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Baggit Women Grand Hoor Brown Handbag,data/fashion-dataset/images\20393.jpg
36995,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Lino Perros Women Red Handbag,data/fashion-dataset/images\36995.jpg
27061,Women,Accessories,Bags,Handbags,Pink,Summer,2015.0,Casual,Yelloe Pink Laptop Pocket Handbag,data/fashion-dataset/images\27061.jpg
25276,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Lino Perros Women Leatherite Red Handbag,data/fashion-dataset/images\25276.jpg
20459,Women,Accessories,Bags,Handbags,Purple,Winter,2016.0,Casual,Baggit Women Libra Jhuti Purple Handbag,data/fashion-dataset/images\20459.jpg
27038,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Yelloe Beige Easy To Handle Handbag,data/fashion-dataset/images\27038.jpg
34885,Women,Accessories,Bags,Handbags,Multi,Summer,2012.0,Casual,Envirosax Women Multi Coloured Bag,data/fashion-dataset/images\34885.jpg
27743,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Black Sling bag,data/fashion-dataset/images\27743.jpg
29738,Women,Accessories,Bags,Handbags,Teal,Summer,2012.0,Casual,Kiara Women Teal Handbag,data/fashion-dataset/images\29738.jpg
27737,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Murcia Women Red Handbag,data/fashion-dataset/images\27737.jpg
38446,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Baggit Women Beige Handbag,data/fashion-dataset/images\38446.jpg
58277,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Baggit Women Beige Libra Jhuti Sling Bag,data/fashion-dataset/images\58277.jpg
58184,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Rocky S Women Beige Handbag,data/fashion-dataset/images\58184.jpg
37418,Women,Accessories,Bags,Handbags,Multi,Summer,2012.0,Casual,Murcia Women Multi Handbag,data/fashion-dataset/images\37418.jpg
44244,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Hidekraft Women Black Handbag,data/fashion-dataset/images\44244.jpg
54829,Women,Accessories,Bags,Handbags,Brown,Winter,2012.0,Casual,Ivory Tag Women Brown Sling Bag,data/fashion-dataset/images\54829.jpg
15296,Unisex,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,ADIDAS Originals Unisex Spo Shoulderbag Black,data/fashion-dataset/images\15296.jpg
58928,Women,Accessories,Bags,Handbags,Olive,Summer,2010.0,Casual,Ivory Tag Olive Dip Sling Bag,data/fashion-dataset/images\58928.jpg
28442,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Kiara Women Blue Handbag,data/fashion-dataset/images\28442.jpg
24789,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherite Brown Bag,data/fashion-dataset/images\24789.jpg
42860,Women,Accessories,Bags,Handbags,Cream,Summer,2012.0,Casual,French Connection Women Cream Handbag,data/fashion-dataset/images\42860.jpg
27690,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Black Handbag,data/fashion-dataset/images\27690.jpg
34559,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Puma Women Pink Fitness Small Handbag,data/fashion-dataset/images\34559.jpg
53679,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Kiara Women Pink Handbag,data/fashion-dataset/images\53679.jpg
54017,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Kiara Women Grey Handbag,data/fashion-dataset/images\54017.jpg
15436,Women,Accessories,Bags,Handbags,Maroon,Fall,2011.0,Casual,Hidekraft Women Leather Maroon Handbags,data/fashion-dataset/images\15436.jpg
18793,Unisex,Accessories,Bags,Handbags,Beige,Summer,2010.0,Casual,Peter England Unisex Casual Beige Bag,data/fashion-dataset/images\18793.jpg
47138,Women,Accessories,Bags,Handbags,White,Summer,2015.0,Casual,Be For Bag Women Combo pack Tote Bags,data/fashion-dataset/images\47138.jpg
38462,Women,Accessories,Bags,Handbags,Blue,Fall,2012.0,Casual,Baggit Women Blue Tinki Tower Sling Bag,data/fashion-dataset/images\38462.jpg
37070,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Lino Perros Women Brown Handbag,data/fashion-dataset/images\37070.jpg
53941,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Kiara Women Grey Handbag,data/fashion-dataset/images\53941.jpg
20611,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Baggit Women Frankie Hoor Red Handbag,data/fashion-dataset/images\20611.jpg
52660,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Mod'acc Women Pink & Beige Handbag,data/fashion-dataset/images\52660.jpg
43292,Women,Accessories,Bags,Handbags,Pink,Summer,2015.0,Casual,Murcia Women Pink Kate Handbag,data/fashion-dataset/images\43292.jpg
43570,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Puma Women Black Handbag,data/fashion-dataset/images\43570.jpg
57236,Women,Accessories,Bags,Handbags,Burgundy,Summer,2012.0,Casual,Murcia Women Burgundy Handbag,data/fashion-dataset/images\57236.jpg
37955,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Yelloe Women Fur Black Handbag,data/fashion-dataset/images\37955.jpg
54392,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Baggit Women Red Handbag,data/fashion-dataset/images\54392.jpg
25286,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Lino Perros Women Leatherette Pink Sling Bag,data/fashion-dataset/images\25286.jpg
47338,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,Baggit Women Orange Frankie Eva Handbag,data/fashion-dataset/images\47338.jpg
47292,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Purple Handbag,data/fashion-dataset/images\47292.jpg
25720,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Wrangler Women Black Canvas Sling Bag,data/fashion-dataset/images\25720.jpg
58269,Women,Accessories,Bags,Handbags,Brown,Fall,2012.0,Casual,Baggit Women Brown Handbag,data/fashion-dataset/images\58269.jpg
14798,Women,Accessories,Bags,Handbags,Brown,Summer,2011.0,Casual,United Colors of Benetton Women Solid Coffee Brown Handbags,data/fashion-dataset/images\14798.jpg
27668,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Murcia Women White Handbag,data/fashion-dataset/images\27668.jpg
20613,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Baggit Women Ishqx Barat Purple Handbag,data/fashion-dataset/images\20613.jpg
36038,Unisex,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,OTLS Unisex Blue Bag,data/fashion-dataset/images\36038.jpg
25207,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Lino Perros Women Classic Grey Handbag,data/fashion-dataset/images\25207.jpg
33415,Women,Accessories,Bags,Handbags,Purple,Fall,2012.0,Casual,Baggit Women Quick Jhuti Purple Handbag,data/fashion-dataset/images\33415.jpg
48187,Women,Accessories,Bags,Handbags,Multi,Winter,2016.0,Casual,Fossil Women Multi Coloured Handbag,data/fashion-dataset/images\48187.jpg
57230,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Murcia Women Purple Handbag,data/fashion-dataset/images\57230.jpg
47418,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Baggit Women Beige Handbag,data/fashion-dataset/images\47418.jpg
47377,Women,Accessories,Bags,Handbags,Maroon,Summer,2012.0,Casual,Baggit Women Maroon Bag,data/fashion-dataset/images\47377.jpg
10198,Women,Accessories,Bags,Handbags,Beige,Winter,2015.0,Casual,Murcia Women Hddcs Beige Handbags,data/fashion-dataset/images\10198.jpg
46987,Women,Accessories,Bags,Handbags,Charcoal,Summer,2012.0,Casual,Bulchee Women Charcoal Handbag,data/fashion-dataset/images\46987.jpg
25272,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Lino Perros Women Leatherette Red Handbag,data/fashion-dataset/images\25272.jpg
27742,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Sling bag,data/fashion-dataset/images\27742.jpg
34871,Women,Accessories,Bags,Handbags,Multi,Summer,2012.0,Casual,Envirosax Women Multi Coloured  Bag,data/fashion-dataset/images\34871.jpg
5851,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,ADIDAS Women Style Black Handbag,data/fashion-dataset/images\5851.jpg
25242,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Lino Perros Women Leatherite Olive Handbag,data/fashion-dataset/images\25242.jpg
54033,Women,Accessories,Bags,Handbags,Teal,Summer,2012.0,Casual,Kiara Women Teal Handbag,data/fashion-dataset/images\54033.jpg
34762,Women,Accessories,Bags,Handbags,Orange,Summer,2015.0,Casual,Be For Bag Women Orange Bag,data/fashion-dataset/images\34762.jpg
3385,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Brown Self Design Shoulder Bag,data/fashion-dataset/images\3385.jpg
20385,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Baggit Women Flare Baby Purple Handbag,data/fashion-dataset/images\20385.jpg
9485,Unisex,Accessories,Bags,Handbags,Black,Winter,2013.0,Casual,Puma Unisex Black Foundation Shoulder Bag,data/fashion-dataset/images\9485.jpg
47814,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Murcia Women Red Handbag,data/fashion-dataset/images\47814.jpg
57231,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Murcia Women Black Handbag,data/fashion-dataset/images\57231.jpg
33430,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Pinto Checksy Blue Sling Bag,data/fashion-dataset/images\33430.jpg
15439,Women,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,Hidekraft Women Leather Black Handbags,data/fashion-dataset/images\15439.jpg
20967,Women,Accessories,Bags,Handbags,Black,Winter,2016.0,Casual,Fastrack Women Polyester Black Sling Bag,data/fashion-dataset/images\20967.jpg
52623,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Mod'acc Women Black & Grey Handbag,data/fashion-dataset/images\52623.jpg
27683,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Murcia Women White Handbag,data/fashion-dataset/images\27683.jpg
47294,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Purple Bag,data/fashion-dataset/images\47294.jpg
58271,Women,Accessories,Bags,Handbags,Beige,Fall,2012.0,Casual,Baggit Women Beige Handbag,data/fashion-dataset/images\58271.jpg
15651,Unisex,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,Belkin Unisex Apple Move Toploader 15,data/fashion-dataset/images\15651.jpg
18033,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Solid Brown Handbag,data/fashion-dataset/images\18033.jpg
5505,Unisex,Accessories,Bags,Handbags,Grey,Summer,2011.0,Casual,Nike Grey Printed Handheld Bag,data/fashion-dataset/images\5505.jpg
47378,Women,Accessories,Bags,Handbags,Navy Blue,Summer,2012.0,Casual,Baggit Women Navy Blue Handbag,data/fashion-dataset/images\47378.jpg
24625,Women,Accessories,Bags,Handbags,Mustard,Winter,2015.0,Casual,Murcia Women Mustard Handbag,data/fashion-dataset/images\24625.jpg
47298,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Purple Bag,data/fashion-dataset/images\47298.jpg
10223,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Zoe Green Handbags,data/fashion-dataset/images\10223.jpg
14896,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags,data/fashion-dataset/images\14896.jpg
37079,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Lino Perros Women Purple Handbag,data/fashion-dataset/images\37079.jpg
53651,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Kiara Women Blue Handbag,data/fashion-dataset/images\53651.jpg
58173,Women,Accessories,Bags,Handbags,Brown,Fall,2012.0,Casual,Rocky S Women Brown Handbag,data/fashion-dataset/images\58173.jpg
47410,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Grey Bag,data/fashion-dataset/images\47410.jpg
37856,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Hidekraft Women Black Handbag,data/fashion-dataset/images\37856.jpg
8234,Women,Accessories,Bags,Handbags,Pink,Winter,2016.0,Casual,Fastrack Women Cross Body Hobo Hand Bag,data/fashion-dataset/images\8234.jpg
43333,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Murcia Women Brown Handbag,data/fashion-dataset/images\43333.jpg
54491,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Lino Perros Women Green Handbag,data/fashion-dataset/images\54491.jpg
51918,Women,Accessories,Bags,Handbags,Green,Summer,2016.0,Casual,Nyk Women Green Horado Handbag,data/fashion-dataset/images\51918.jpg
49067,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Lino Perros Women Olive Handbag,data/fashion-dataset/images\49067.jpg
16760,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Spice Art Women Leatherette  Black Handbags,data/fashion-dataset/images\16760.jpg
47142,Women,Accessories,Bags,Handbags,White,Summer,2015.0,Casual,Be For Bag Women White and Pink Combo pack Tote Bags,data/fashion-dataset/images\47142.jpg
47434,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Purple Handbag,data/fashion-dataset/images\47434.jpg
47724,Women,Accessories,Bags,Handbags,Bronze,Summer,2012.0,Casual,Murcia Women Bronze Handbag,data/fashion-dataset/images\47724.jpg
36676,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Paridhan Women Red Handbag,data/fashion-dataset/images\36676.jpg
26426,Women,Accessories,Bags,Handbags,Bronze,Summer,2012.0,Casual,Spice Art Women Leatherette Bronze Handbag,data/fashion-dataset/images\26426.jpg
33734,Women,Accessories,Bags,Handbags,Navy Blue,Winter,2012.0,Casual,Pieces Women Navy Blue Zaki Handbag,data/fashion-dataset/images\33734.jpg
26220,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Hidekraft Women Leather Pink Handbag,data/fashion-dataset/images\26220.jpg
25258,Women,Accessories,Bags,Handbags,Off White,Summer,2012.0,Casual,Lino Perros Women Leatherette Off White Handbag,data/fashion-dataset/images\25258.jpg
46980,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Bulchee Women Black Handbag,data/fashion-dataset/images\46980.jpg
35916,Women,Accessories,Bags,Handbags,Purple,Fall,2012.0,Casual,Peperone Women Purple Handbag,data/fashion-dataset/images\35916.jpg
36536,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Sling Bag,data/fashion-dataset/images\36536.jpg
49551,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Rocia Women Beige Handbag,data/fashion-dataset/images\49551.jpg
20387,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Baggit Women Bunny Taj Purple Handbag,data/fashion-dataset/images\20387.jpg
20512,Women,Accessories,Bags,Handbags,Teal,Winter,2015.0,Casual,Baggit Women Teal Turnoff Taj Handbag,data/fashion-dataset/images\20512.jpg
43291,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Murcia Women Grey Kate Handbag,data/fashion-dataset/images\43291.jpg
52659,Women,Accessories,Bags,Handbags,Cream,Summer,2012.0,Casual,Mod'acc Women Blue & Cream Handbag,data/fashion-dataset/images\52659.jpg
47398,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Brown Handbag,data/fashion-dataset/images\47398.jpg
10229,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Hths Black Handbags,data/fashion-dataset/images\10229.jpg
48329,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Pitaraa Women Purple Sling Bag,data/fashion-dataset/images\48329.jpg
54812,Women,Accessories,Bags,Handbags,Grey,Summer,2010.0,Casual,Ivory Tag Grey Fur Handbag,data/fashion-dataset/images\54812.jpg
10216,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Hths Green Handbags,data/fashion-dataset/images\10216.jpg
8519,Women,Accessories,Bags,Handbags,Pink,Summer,2011.0,Casual,Nike Women Nike Pink-Blue tote Pink Bags,data/fashion-dataset/images\8519.jpg
54834,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Ivory Tag Dazzling Rossete Brown Sling Bag,data/fashion-dataset/images\54834.jpg
47295,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Purple Sling Bag,data/fashion-dataset/images\47295.jpg
21543,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Kiara Women Small Pocket Black Handbag,data/fashion-dataset/images\21543.jpg
17131,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Classic Black Handbag,data/fashion-dataset/images\17131.jpg
47399,Women,Accessories,Bags,Handbags,Green,Fall,2012.0,Casual,Baggit Women Green Bag,data/fashion-dataset/images\47399.jpg
26430,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Spice Art Women Leatherette Brown Handbag,data/fashion-dataset/images\26430.jpg
30183,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Nike Women Athletes Rowena Blue Handbag,data/fashion-dataset/images\30183.jpg
21976,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Murcia Women Casual Red Handbag,data/fashion-dataset/images\21976.jpg
27672,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Handbag,data/fashion-dataset/images\27672.jpg
29743,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Kiara Women Light Green Handbag,data/fashion-dataset/images\29743.jpg
47289,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Baggit Women Red Bag,data/fashion-dataset/images\47289.jpg
53943,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Kiara Women Brown Handbag,data/fashion-dataset/images\53943.jpg
25162,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Leatherette Black Handbag,data/fashion-dataset/images\25162.jpg
54040,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Kiara Women Black Handbag,data/fashion-dataset/images\54040.jpg
49567,Women,Accessories,Bags,Handbags,Black,Summer,2015.0,Casual,Spice Art Women Black Handbag,data/fashion-dataset/images\49567.jpg
36674,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,Paridhan Women Orange Handbag,data/fashion-dataset/images\36674.jpg
42859,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,French Connection Women Brown Alexandra Handbag,data/fashion-dataset/images\42859.jpg
5854,Women,Accessories,Bags,Handbags,Pink,Summer,2011.0,Casual,ADIDAS Women Pink Handbag,data/fashion-dataset/images\5854.jpg
51934,Women,Accessories,Bags,Handbags,Yellow,Summer,2016.0,Casual,Nyk Women Yellow Arsenal Handbag,data/fashion-dataset/images\51934.jpg
57241,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Murcia Women Blue Handbag,data/fashion-dataset/images\57241.jpg
22003,Women,Accessories,Bags,Handbags,Blue,Winter,2015.0,Casual,Murcia Women Casual Blue Handbag,data/fashion-dataset/images\22003.jpg
21945,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Leather Handbag,data/fashion-dataset/images\21945.jpg
35176,Unisex,Accessories,Bags,Handbags,Black,Summer,2015.0,Casual,Wildcraft Unisex Graffiti Black & Yellow Sling Bag,data/fashion-dataset/images\35176.jpg
50431,Unisex,Accessories,Bags,Handbags,Khaki,Summer,2012.0,Casual,Lino Perros Unisex Khaki Bag,data/fashion-dataset/images\50431.jpg
2672,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Ethnic,Murcia Women Ethnic Hand Bag,data/fashion-dataset/images\2672.jpg
